Boundary Type,Boundary Name,Population 2016,Population Density 2016,Year opened,Aboriginal,Aboriginal Percent,Visible Minorities Numbers,Visible Minorities Percent,Visible Minorities Total Number,Visible Minorities Total Percent,Citizenship Numbers,Citizenship Percent,Education Numbers,Education Percent,Unemployment Rate,Period of Construction,Period of Construction Percent,Period of Construction Name,Household Type,Own vs Rent,Own vs Rent Percent,Bad Dwelling,Bad Dwelling Percent,Average and Median Household Income,Commuting Method,Commuting Method Percent,LIM-AT,LICO-AT
Neighbourhood,Jefferson,8985,3795.7101082907434,1971,1280,0.1424596549805231,"[2125, 75, 180, 60, 145, 55, 0, 10, 10, 10, 135, 30]","[0.7495590828924162, 0.026455026455026454, 0.06349206349206349, 0.021164021164021163, 0.05114638447971781, 0.019400352733686066, 0, 0.003527336860670194, 0.003527336860670194, 0.003527336860670194, 0.047619047619047616, 0.010582010582010581]",2835,0.31552587646076796,"[7805, 1180]","[0.8686700055648303, 0.13132999443516974]","[1710, 2260, 3445]","[0.2306136210384356, 0.3047875927174646, 0.4645987862440998]",0.07,"[2580, 830, 195]","[0.6727509778357236, 0.21642764015645372, 0.05084745762711865]","['1960 or before', '1961 to 1980', '1981 to 1990']","[2660, 1170, 10]","[2430, 1400]","[0.6344647519582245, 0.36553524804177545]",300,0.07822685788787484,"[67198, 59376]","[3000, 1470]","[0.6711409395973155, 0.3288590604026846]",0.16138007790762382,0.12687813021702837
Neighbourhood,Kensington,270,2563.4939473059576,1971,60,0.2222222222222222,"[50, 30, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.5555555555555556, 0.3333333333333333, 0.1111111111111111, 0, 0, 0, 0, 0, 0, 0, 0, 0]",90,0.3333333333333333,"[250, 20]","[0.9259259259259259, 0.07407407407407407]","[85, 70, 75]","[0.3695652173913043, 0.30434782608695654, 0.32608695652173914]",0.06,"[85, 20, 10]","[0.7391304347826086, 0.17391304347826086, 0.08695652173913043]","['1960 or before', '1961 to 1980', '2011 to 2016']","[120, 0, 0]","[65, 50]","[0.5652173913043478, 0.43478260869565216]",15,0.13043478260869565,"[56084, 53777]","[85, 75]","[0.53125, 0.46875]",0.2545454545454545,0.2
Neighbourhood,Kern Park,1775,3147.5258673428675,1971,190,0.10704225352112677,"[15, 10, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0]","[0.42857142857142855, 0.2857142857142857, 0, 0, 0, 0, 0, 0, 0, 0.2857142857142857, 0, 0]",35,0.01971830985915493,"[1725, 50]","[0.971830985915493, 0.028169014084507043]","[310, 575, 605]","[0.2080536912751678, 0.3859060402684564, 0.40604026845637586]",0.05,"[530, 145, 40]","[0.6928104575163399, 0.1895424836601307, 0.05228758169934641]","['1960 or before', '1961 to 1980', '1981 to 1990']","[630, 135, 0]","[600, 170]","[0.7792207792207793, 0.22077922077922077]",80,0.1038961038961039,"[75781, 66072]","[700, 255]","[0.7329842931937173, 0.2670157068062827]",0.0898876404494382,0.06460674157303371
Neighbourhood,Kil-Cona Park,335,116.83827942903399,1971,35,0.1044776119402985,"[0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0]","[0, 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0]",20,0.05970149253731343,"[325, 10]","[0.9701492537313433, 0.029850746268656716]","[55, 140, 120]","[0.1746031746031746, 0.4444444444444444, 0.38095238095238093]",0.05,"[75, 20, 10]","[0.6, 0.16, 0.08]","['1961 to 1980', '1991 to 2000', '1960 or before']","[130, 0, 0]","[120, 0]","[1, 0]",10,0.08,"[108339, 115537]","[160, 40]","[0.8, 0.2]",0.07462686567164178,0.0
Neighbourhood,Kildare-Redonda,6140,3059.5501066108704,1971,835,0.13599348534201955,"[400, 120, 195, 45, 10, 30, 0, 0, 10, 0, 15, 20]","[0.47337278106508873, 0.14201183431952663, 0.23076923076923078, 0.05325443786982249, 0.011834319526627219, 0.03550295857988166, 0, 0, 0.011834319526627219, 0, 0.01775147928994083, 0.023668639053254437]",845,0.13762214983713356,"[5710, 425]","[0.9307253463732681, 0.06927465362673187]","[965, 1820, 2350]","[0.18792599805258034, 0.35443037974683544, 0.45764362220058424]",0.08,"[1895, 470, 60]","[0.747534516765286, 0.1854043392504931, 0.023668639053254437]","['1961 to 1980', '1960 or before', '1981 to 1990']","[2160, 380, 0]","[2025, 510]","[0.7988165680473372, 0.20118343195266272]",225,0.08875739644970414,"[75677, 70915]","[2165, 745]","[0.7439862542955327, 0.25601374570446733]",0.10757946210268948,0.09046454767726161
Neighbourhood,Kildonan Drive,4695,2068.807798281766,1971,390,0.0830670926517572,"[80, 35, 40, 35, 0, 115, 0, 0, 0, 20, 30, 20]","[0.21333333333333335, 0.09333333333333334, 0.10666666666666667, 0.09333333333333334, 0, 0.30666666666666664, 0, 0, 0, 0.05333333333333334, 0.08, 0.05333333333333334]",375,0.07987220447284345,"[4540, 160]","[0.9659574468085106, 0.03404255319148936]","[690, 1160, 2215]","[0.16974169741697417, 0.2853628536285363, 0.5448954489544895]",0.05,"[1245, 925, 55]","[0.5413043478260869, 0.40217391304347827, 0.02391304347826087]","['1960 or before', '1961 to 1980', '1981 to 1990']","[1470, 835, 0]","[1410, 895]","[0.6117136659436009, 0.3882863340563991]",205,0.08893709327548807,"[86397, 63929]","[1600, 550]","[0.7441860465116279, 0.2558139534883721]",0.08839190628328009,0.06070287539936102
Neighbourhood,King Edward,5525,3467.5130118033517,1971,900,0.16289592760180993,"[765, 90, 140, 110, 25, 20, 35, 0, 30, 10, 40, 0]","[0.6047430830039525, 0.07114624505928854, 0.11067193675889328, 0.08695652173913043, 0.019762845849802372, 0.015810276679841896, 0.02766798418972332, 0, 0.023715415019762844, 0.007905138339920948, 0.03162055335968379, 0]",1265,0.22895927601809954,"[5205, 320]","[0.9420814479638009, 0.0579185520361991]","[925, 1555, 2135]","[0.20043336944745396, 0.3369447453954496, 0.4626218851570964]",0.06,"[1725, 340, 140]","[0.7026476578411406, 0.1384928716904277, 0.05702647657841141]","['1960 or before', '1961 to 1980', '1981 to 1990']","[2195, 245, 0]","[1890, 560]","[0.7714285714285715, 0.22857142857142856]",325,0.1326530612244898,"[69712, 65573]","[1995, 1065]","[0.6519607843137255, 0.3480392156862745]",0.12036199095022625,0.09592760180995476
Neighbourhood,Kingston Crescent,720,1002.51603677563,1971,55,0.0763888888888889,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.0,"[705, 15]","[0.9791666666666666, 0.020833333333333332]","[60, 155, 410]","[0.096, 0.248, 0.656]",0.05,"[175, 60, 55]","[0.4861111111111111, 0.16666666666666666, 0.1527777777777778]","['1960 or before', '2006 to 2010', '1991 to 2000']","[220, 135, 0]","[295, 60]","[0.8309859154929577, 0.16901408450704225]",20,0.056338028169014086,"[158928, 86412]","[180, 35]","[0.8372093023255814, 0.16279069767441862]",0.05555555555555555,0.04861111111111111
Neighbourhood,Kirkfield,2785,1402.3501071526402,1971,190,0.0682226211849192,"[60, 45, 20, 30, 0, 20, 40, 35, 0, 0, 0, 10]","[0.23076923076923078, 0.17307692307692307, 0.07692307692307693, 0.11538461538461539, 0, 0.07692307692307693, 0.15384615384615385, 0.1346153846153846, 0, 0, 0, 0.038461538461538464]",260,0.0933572710951526,"[2700, 90]","[0.967741935483871, 0.03225806451612903]","[455, 785, 1230]","[0.18421052631578946, 0.31781376518218624, 0.4979757085020243]",0.05,"[750, 260, 230]","[0.5226480836236934, 0.18118466898954705, 0.1602787456445993]","['1961 to 1980', '1960 or before', '1981 to 1990']","[820, 620, 0]","[870, 560]","[0.6083916083916084, 0.3916083916083916]",50,0.03496503496503497,"[86397, 61382]","[800, 345]","[0.6986899563318777, 0.30131004366812225]",0.13978494623655913,0.12903225806451613
Neighbourhood,Lavalee,1245,2339.117560854633,1971,295,0.2369477911646586,"[50, 25, 45, 40, 0, 25, 40, 0, 45, 0, 0, 0]","[0.18518518518518517, 0.09259259259259259, 0.16666666666666666, 0.14814814814814814, 0, 0.09259259259259259, 0.14814814814814814, 0, 0.16666666666666666, 0, 0, 0]",270,0.21686746987951808,"[1165, 85]","[0.932, 0.068]","[290, 290, 410]","[0.29292929292929293, 0.29292929292929293, 0.41414141414141414]",0.08,"[235, 170, 85]","[0.40869565217391307, 0.2956521739130435, 0.14782608695652175]","['1961 to 1980', '1960 or before', '1991 to 2000']","[270, 305, 10]","[290, 295]","[0.49572649572649574, 0.5042735042735043]",70,0.1206896551724138,"[53954, 48271]","[405, 160]","[0.7168141592920354, 0.2831858407079646]",0.30120481927710846,0.26104417670682734
Neighbourhood,Leila North,1230,863.9575860041681,2006,125,0.1016260162601626,"[120, 350, 20, 30, 10, 0, 0, 30, 10, 0, 10, 0]","[0.20689655172413793, 0.603448275862069, 0.034482758620689655, 0.05172413793103448, 0.017241379310344827, 0, 0, 0.05172413793103448, 0.017241379310344827, 0, 0.017241379310344827, 0]",580,0.4715447154471545,"[830, 395]","[0.6775510204081633, 0.3224489795918367]","[215, 325, 550]","[0.19724770642201836, 0.2981651376146789, 0.5045871559633027]",0.02,"[210, 135, 95]","[0.3652173913043478, 0.23478260869565218, 0.16521739130434782]","['2006 to 2010', '2001 to 2005', '2011 to 2016']","[20, 550, 0]","[135, 430]","[0.23893805309734514, 0.7610619469026548]",10,0.017391304347826087,"[63583, 59079]","[475, 180]","[0.7251908396946565, 0.2748091603053435]",0.15853658536585366,0.17073170731707318
Neighbourhood,Leila-Mcphillips Triangle,2980,2847.2960719735297,1971,295,0.09899328859060402,"[940, 410, 45, 50, 55, 15, 0, 0, 0, 0, 50, 15]","[0.5949367088607594, 0.25949367088607594, 0.028481012658227847, 0.03164556962025317, 0.03481012658227848, 0.00949367088607595, 0, 0, 0, 0, 0.03164556962025317, 0.00949367088607595]",1580,0.5302013422818792,"[2400, 580]","[0.8053691275167785, 0.19463087248322147]","[455, 790, 1285]","[0.17984189723320157, 0.31225296442687744, 0.5079051383399209]",0.05,"[540, 330, 215]","[0.4426229508196721, 0.27049180327868855, 0.1762295081967213]","['1981 to 1990', '1961 to 1980', '1991 to 2000']","[685, 535, 0]","[820, 395]","[0.6748971193415638, 0.32510288065843623]",45,0.037037037037037035,"[73009, 58609]","[985, 425]","[0.6985815602836879, 0.30141843971631205]",0.19798657718120805,0.17114093959731544
Neighbourhood,Linden Ridge,1655,2806.535581953383,2006,30,0.01812688821752266,"[30, 155, 20, 35, 15, 25, 140, 35, 0, 0, 30, 20]","[0.0594059405940594, 0.3069306930693069, 0.039603960396039604, 0.06930693069306931, 0.0297029702970297, 0.04950495049504951, 0.27722772277227725, 0.06930693069306931, 0, 0, 0.0594059405940594, 0.039603960396039604]",505,0.30513595166163143,"[1450, 205]","[0.8761329305135952, 0.12386706948640483]","[105, 350, 885]","[0.07835820895522388, 0.26119402985074625, 0.6604477611940298]",0.02,"[270, 215, 150]","[0.4186046511627907, 0.3333333333333333, 0.23255813953488372]","['2001 to 2005', '2011 to 2016', '2006 to 2010']","[420, 220, 0]","[475, 160]","[0.7480314960629921, 0.25196850393700787]",10,0.015625,"[156151, 117803]","[690, 70]","[0.9078947368421053, 0.09210526315789473]",0.06948640483383686,0.05740181268882175
Neighbourhood,Linden Woods,9700,2685.0623889470653,1986,285,0.029381443298969072,"[385, 680, 110, 660, 100, 125, 75, 400, 85, 0, 90, 25]","[0.14076782449725778, 0.24862888482632542, 0.04021937842778794, 0.2413162705667276, 0.03656307129798903, 0.04570383912248629, 0.027422303473491772, 0.14625228519195613, 0.031078610603290677, 0, 0.03290676416819013, 0.009140767824497258]",2735,0.28195876288659794,"[8795, 900]","[0.9071686436307375, 0.09283135636926251]","[815, 1960, 5335]","[0.10049321824907521, 0.24167694204685575, 0.657829839704069]",0.05,"[1500, 745, 600]","[0.43103448275862066, 0.21408045977011494, 0.1724137931034483]","['1981 to 1990', '1991 to 2000', '2001 to 2005']","[2725, 755, 0]","[3155, 320]","[0.9079136690647482, 0.0920863309352518]",95,0.027298850574712645,"[163519, 123585]","[3860, 720]","[0.8427947598253275, 0.15720524017467247]",0.07061855670103093,0.059278350515463915
Neighbourhood,Logan-C.P.R.,240,225.23325719197948,1971,90,0.375,"[40, 0, 40, 0, 0, 15, 0, 0, 0, 0, 0, 0]","[0.42105263157894735, 0, 0.42105263157894735, 0, 0, 0.15789473684210525, 0, 0, 0, 0, 0, 0]",95,0.3958333333333333,"[205, 35]","[0.8541666666666666, 0.14583333333333334]","[80, 45, 65]","[0.42105263157894735, 0.23684210526315788, 0.34210526315789475]",0.0,"[65, 35, 25]","[0.41935483870967744, 0.22580645161290322, 0.16129032258064516]","['1960 or before', '1961 to 1980', '1981 to 1990']","[40, 105, 0]","[40, 105]","[0.27586206896551724, 0.7241379310344828]",25,0.1724137931034483,"[0, 0]","[40, 20]","[0.6666666666666666, 0.3333333333333333]",0.0,0.0
Neighbourhood,Lord Roberts,4965,2935.8703037162263,1971,815,0.16414904330312186,"[230, 50, 105, 25, 25, 50, 10, 0, 15, 20, 40, 35]","[0.38016528925619836, 0.08264462809917356, 0.17355371900826447, 0.04132231404958678, 0.04132231404958678, 0.08264462809917356, 0.01652892561983471, 0, 0.024793388429752067, 0.03305785123966942, 0.06611570247933884, 0.05785123966942149]",605,0.12185297079556898,"[4715, 250]","[0.9496475327291037, 0.050352467270896276]","[710, 1230, 2290]","[0.16784869976359337, 0.2907801418439716, 0.541371158392435]",0.07,"[1720, 465, 50]","[0.7381974248927039, 0.19957081545064378, 0.02145922746781116]","['1960 or before', '1961 to 1980', '1981 to 1990']","[1800, 525, 0]","[1490, 835]","[0.6408602150537634, 0.35913978494623655]",385,0.16523605150214593,"[63639, 58295]","[1720, 1010]","[0.63003663003663, 0.36996336996337]",0.19536757301107754,0.1772406847935549
Neighbourhood,Lord Selkirk Park,1520,2843.327066790127,1971,975,0.6414473684210525,"[10, 0, 175, 10, 10, 0, 0, 0, 0, 0, 0, 10]","[0.046511627906976744, 0, 0.813953488372093, 0.046511627906976744, 0.046511627906976744, 0, 0, 0, 0, 0, 0, 0.046511627906976744]",215,0.14144736842105263,"[1440, 80]","[0.9473684210526315, 0.05263157894736842]","[530, 285, 225]","[0.5096153846153846, 0.27403846153846156, 0.21634615384615385]",0.2,"[345, 160, 60]","[0.5433070866141733, 0.25196850393700787, 0.09448818897637795]","['1961 to 1980', '1960 or before', '2001 to 2005']","[245, 400, 0]","[60, 575]","[0.09448818897637795, 0.905511811023622]",50,0.078125,"[28570, 20047]","[90, 145]","[0.3829787234042553, 0.6170212765957447]",0.7049180327868853,0.5606557377049181
Neighbourhood,Luxton,2575,3969.8507181961,1971,655,0.2543689320388349,"[60, 10, 75, 10, 40, 15, 0, 0, 0, 0, 0, 15]","[0.26666666666666666, 0.044444444444444446, 0.3333333333333333, 0.044444444444444446, 0.17777777777777778, 0.06666666666666667, 0, 0, 0, 0, 0, 0.06666666666666667]",225,0.08737864077669903,"[2480, 95]","[0.9631067961165048, 0.036893203883495145]","[510, 615, 940]","[0.2469733656174334, 0.29782082324455206, 0.4552058111380145]",0.08,"[900, 55, 20]","[0.8955223880597015, 0.05472636815920398, 0.01990049751243781]","['1960 or before', '1961 to 1980', '2001 to 2005']","[815, 205, 0]","[740, 280]","[0.7254901960784313, 0.27450980392156865]",170,0.16666666666666666,"[73392, 64377]","[885, 470]","[0.6531365313653137, 0.34686346863468637]",0.15922330097087378,0.13398058252427184
Neighbourhood,Maginot,1545,3538.4326461063497,1971,370,0.23948220064724918,"[0, 55, 110, 10, 0, 50, 25, 0, 0, 0, 10, 15]","[0, 0.2, 0.4, 0.03636363636363636, 0, 0.18181818181818182, 0.09090909090909091, 0, 0, 0, 0.03636363636363636, 0.05454545454545454]",275,0.1779935275080906,"[1380, 165]","[0.8932038834951457, 0.10679611650485436]","[335, 450, 450]","[0.27125506072874495, 0.3643724696356275, 0.3643724696356275]",0.1,"[430, 105, 65]","[0.6935483870967742, 0.1693548387096774, 0.10483870967741936]","['1961 to 1980', '1960 or before', '1981 to 1990']","[485, 125, 10]","[350, 270]","[0.5645161290322581, 0.43548387096774194]",40,0.06451612903225806,"[68381, 64264]","[490, 200]","[0.7101449275362319, 0.2898550724637681]",0.0970873786407767,0.11003236245954692
Neighbourhood,Mandalay West,6075,3918.5711244847803,1981,445,0.07325102880658436,"[2130, 1315, 110, 55, 80, 15, 0, 10, 0, 15, 80, 60]","[0.5503875968992248, 0.3397932816537468, 0.028423772609819122, 0.014211886304909561, 0.020671834625323, 0.003875968992248062, 0, 0.002583979328165375, 0, 0.003875968992248062, 0.020671834625323, 0.015503875968992248]",3870,0.6370370370370371,"[5205, 875]","[0.8560855263157895, 0.14391447368421054]","[965, 1560, 2485]","[0.19261477045908185, 0.31137724550898205, 0.49600798403193613]",0.05,"[835, 305, 290]","[0.4785100286532951, 0.17478510028653296, 0.166189111747851]","['1981 to 1990', '1961 to 1980', '2006 to 2010']","[1635, 105, 0]","[1600, 130]","[0.9248554913294798, 0.07514450867052024]",60,0.0345821325648415,"[105960, 94512]","[2365, 775]","[0.7531847133757962, 0.24681528662420382]",0.07818930041152264,0.06584362139917696
Neighbourhood,Margaret Park,2210,2427.869747534504,1971,325,0.14705882352941177,"[390, 85, 20, 10, 0, 30, 0, 0, 0, 15, 10, 0]","[0.6964285714285714, 0.15178571428571427, 0.03571428571428571, 0.017857142857142856, 0, 0.05357142857142857, 0, 0, 0, 0.026785714285714284, 0.017857142857142856, 0]",560,0.25339366515837103,"[1960, 250]","[0.8868778280542986, 0.11312217194570136]","[355, 700, 840]","[0.18733509234828497, 0.36939313984168864, 0.44327176781002636]",0.08,"[640, 290, 35]","[0.649746192893401, 0.29441624365482233, 0.03553299492385787]","['1961 to 1980', '1960 or before', '1981 to 1990']","[765, 225, 0]","[610, 370]","[0.6224489795918368, 0.37755102040816324]",100,0.10152284263959391,"[67915, 54095]","[685, 335]","[0.6715686274509803, 0.3284313725490196]",0.16289592760180996,0.11085972850678733
Neighbourhood,Marlton,635,1123.563696329928,1971,40,0.06299212598425197,"[15, 15, 10, 0, 20, 10, 0, 0, 0, 0, 0, 0]","[0.21428571428571427, 0.21428571428571427, 0.14285714285714285, 0, 0.2857142857142857, 0.14285714285714285, 0, 0, 0, 0, 0, 0]",70,0.11023622047244094,"[615, 20]","[0.968503937007874, 0.031496062992125984]","[55, 160, 295]","[0.10784313725490197, 0.3137254901960784, 0.5784313725490197]",0.06,"[145, 65, 40]","[0.5178571428571429, 0.23214285714285715, 0.14285714285714285]","['1961 to 1980', '1960 or before', '1981 to 1990']","[195, 90, 0]","[245, 30]","[0.8909090909090909, 0.10909090909090909]",20,0.07272727272727272,"[102497, 79946]","[250, 60]","[0.8064516129032258, 0.1935483870967742]",0.05511811023622047,0.031496062992125984
Neighbourhood,Mathers,2680,3525.3741434853587,1971,105,0.039179104477611935,"[95, 70, 70, 50, 20, 35, 30, 20, 20, 25, 10, 25]","[0.20212765957446807, 0.14893617021276595, 0.14893617021276595, 0.10638297872340426, 0.0425531914893617, 0.07446808510638298, 0.06382978723404255, 0.0425531914893617, 0.0425531914893617, 0.05319148936170213, 0.02127659574468085, 0.05319148936170213]",470,0.17537313432835822,"[2330, 350]","[0.8694029850746269, 0.13059701492537312]","[340, 630, 1395]","[0.14376321353065538, 0.266384778012685, 0.5898520084566596]",0.07,"[620, 395, 285]","[0.40924092409240925, 0.2607260726072607, 0.18811881188118812]","['1961 to 1980', '1960 or before', '1981 to 1990']","[450, 1065, 0]","[885, 635]","[0.5822368421052632, 0.41776315789473684]",155,0.10231023102310231,"[62353, 51910]","[965, 335]","[0.7423076923076923, 0.2576923076923077]",0.21082089552238806,0.1921641791044776
Neighbourhood,Maybank,2500,2813.708839660239,1971,300,0.12,"[120, 110, 65, 100, 35, 60, 15, 15, 10, 10, 0, 0]","[0.2222222222222222, 0.2037037037037037, 0.12037037037037036, 0.18518518518518517, 0.06481481481481481, 0.1111111111111111, 0.027777777777777776, 0.027777777777777776, 0.018518518518518517, 0.018518518518518517, 0, 0]",540,0.216,"[2200, 300]","[0.88, 0.12]","[420, 655, 940]","[0.20843672456575682, 0.3250620347394541, 0.4665012406947891]",0.08,"[625, 280, 55]","[0.6097560975609756, 0.2731707317073171, 0.05365853658536585]","['1960 or before', '1961 to 1980', '1981 to 1990']","[850, 175, 0]","[710, 320]","[0.6893203883495146, 0.3106796116504854]",120,0.11650485436893204,"[67091, 60459]","[780, 385]","[0.6695278969957081, 0.33047210300429186]",0.17835671342685372,0.156312625250501
Neighbourhood,Mcmillan,3445,6074.487856314117,1971,375,0.1088534107402032,"[70, 95, 60, 60, 10, 50, 10, 20, 20, 25, 10, 10]","[0.1590909090909091, 0.2159090909090909, 0.13636363636363635, 0.13636363636363635, 0.022727272727272728, 0.11363636363636363, 0.022727272727272728, 0.045454545454545456, 0.045454545454545456, 0.056818181818181816, 0.022727272727272728, 0.022727272727272728]",440,0.12772133526850507,"[3170, 275]","[0.9201741654571843, 0.07982583454281568]","[170, 865, 2140]","[0.05354330708661417, 0.27244094488188975, 0.6740157480314961]",0.06,"[1205, 480, 125]","[0.599502487562189, 0.23880597014925373, 0.06218905472636816]","['1960 or before', '1961 to 1980', '1981 to 1990']","[320, 1685, 10]","[635, 1375]","[0.31592039800995025, 0.6840796019900498]",265,0.1318407960199005,"[72318, 54548]","[1250, 1120]","[0.5274261603375527, 0.4725738396624472]",0.17271407837445574,0.20029027576197386
Neighbourhood,Meadowood,5685,2855.5541658692714,1971,685,0.12049252418645558,"[145, 475, 220, 240, 20, 80, 50, 45, 0, 25, 35, 35]","[0.10583941605839416, 0.3467153284671533, 0.16058394160583941, 0.17518248175182483, 0.014598540145985401, 0.058394160583941604, 0.0364963503649635, 0.032846715328467155, 0, 0.01824817518248175, 0.025547445255474453, 0.025547445255474453]",1370,0.24098504837291118,"[5160, 520]","[0.9084507042253521, 0.09154929577464789]","[845, 1485, 2385]","[0.1792152704135737, 0.3149522799575822, 0.5058324496288441]",0.07,"[1465, 410, 240]","[0.602880658436214, 0.16872427983539096, 0.09876543209876543]","['1961 to 1980', '1981 to 1990', '2006 to 2010']","[1865, 555, 15]","[1620, 810]","[0.6666666666666666, 0.3333333333333333]",170,0.06995884773662552,"[77246, 67306]","[1700, 755]","[0.6924643584521385, 0.3075356415478615]",0.1547933157431838,0.1442392260334213
Neighbourhood,Meadows,6465,2686.5924698947883,1981,480,0.07424593967517401,"[445, 125, 130, 95, 70, 55, 0, 15, 0, 0, 15, 0]","[0.46842105263157896, 0.13157894736842105, 0.1368421052631579, 0.1, 0.07368421052631578, 0.05789473684210526, 0, 0.015789473684210527, 0, 0, 0.015789473684210527, 0]",950,0.14694508894044858,"[6145, 325]","[0.9497681607418856, 0.05023183925811438]","[765, 1915, 2625]","[0.14420358152686144, 0.3609802073515551, 0.4948162111215834]",0.05,"[1125, 485, 270]","[0.46487603305785125, 0.20041322314049587, 0.1115702479338843]","['1981 to 1990', '1961 to 1980', '2006 to 2010']","[2070, 340, 0]","[2140, 270]","[0.8879668049792531, 0.11203319502074689]",50,0.02074688796680498,"[100611, 92580]","[3000, 615]","[0.8298755186721992, 0.17012448132780084]",0.0517774343122102,0.04714064914992272
Neighbourhood,Melrose,1660,3295.8872885966266,1971,265,0.15963855421686746,"[160, 15, 20, 45, 0, 15, 0, 0, 0, 0, 15, 15]","[0.5614035087719298, 0.05263157894736842, 0.07017543859649122, 0.15789473684210525, 0, 0.05263157894736842, 0, 0, 0, 0, 0.05263157894736842, 0.05263157894736842]",285,0.1716867469879518,"[1530, 130]","[0.9216867469879518, 0.0783132530120482]","[315, 395, 675]","[0.22743682310469315, 0.2851985559566787, 0.48736462093862815]",0.07,"[445, 155, 70]","[0.5632911392405063, 0.1962025316455696, 0.08860759493670886]","['1960 or before', '2011 to 2016', '1961 to 1980']","[610, 165, 0]","[650, 135]","[0.8280254777070064, 0.17197452229299362]",65,0.08333333333333333,"[71206, 68216]","[670, 260]","[0.7204301075268817, 0.27956989247311825]",0.10510510510510511,0.08108108108108109
Neighbourhood,Minnetonka,4285,1811.4923441725539,1971,350,0.08168028004667445,"[120, 55, 135, 85, 25, 15, 90, 50, 0, 0, 50, 40]","[0.18045112781954886, 0.08270676691729323, 0.20300751879699247, 0.12781954887218044, 0.03759398496240601, 0.022556390977443608, 0.13533834586466165, 0.07518796992481203, 0, 0, 0.07518796992481203, 0.06015037593984962]",665,0.15519253208868145,"[4100, 185]","[0.9568261376896149, 0.043173862310385065]","[395, 1025, 2240]","[0.10792349726775956, 0.28005464480874315, 0.6120218579234973]",0.04,"[990, 245, 175]","[0.6226415094339622, 0.1540880503144654, 0.11006289308176101]","['1961 to 1980', '1981 to 1990', '1960 or before']","[1510, 80, 0]","[1445, 140]","[0.9116719242902208, 0.08832807570977919]",95,0.060126582278481014,"[118733, 104424]","[1715, 480]","[0.7813211845102506, 0.21867881548974943]",0.06884480746791131,0.061843640606767794
Neighbourhood,Minto,5720,3616.270689240963,1971,865,0.15122377622377622,"[965, 25, 220, 80, 85, 35, 25, 20, 0, 0, 90, 30]","[0.6126984126984127, 0.015873015873015872, 0.13968253968253969, 0.050793650793650794, 0.05396825396825397, 0.022222222222222223, 0.015873015873015872, 0.012698412698412698, 0, 0, 0.05714285714285714, 0.01904761904761905]",1575,0.27534965034965037,"[5145, 570]","[0.9002624671916011, 0.09973753280839895]","[860, 1320, 2565]","[0.18124341412012646, 0.2781875658587987, 0.5405690200210748]",0.08,"[1985, 230, 100]","[0.8288100208768268, 0.09603340292275574, 0.04175365344467641]","['1960 or before', '1961 to 1980', '1991 to 2000']","[1995, 400, 10]","[1800, 590]","[0.7531380753138075, 0.24686192468619247]",280,0.11715481171548117,"[72955, 65981]","[1920, 1175]","[0.6203554119547657, 0.37964458804523427]",0.13035870516185477,0.1137357830271216
Neighbourhood,Mission Gardens,4530,3093.1361737837246,1971,575,0.12693156732891833,"[615, 165, 205, 130, 55, 25, 0, 0, 0, 10, 25, 0]","[0.5, 0.13414634146341464, 0.16666666666666666, 0.10569105691056911, 0.044715447154471545, 0.02032520325203252, 0, 0, 0, 0.008130081300813009, 0.02032520325203252, 0]",1230,0.271523178807947,"[4080, 450]","[0.9006622516556292, 0.09933774834437085]","[650, 1315, 1620]","[0.18131101813110181, 0.3668061366806137, 0.45188284518828453]",0.07,"[615, 290, 250]","[0.4212328767123288, 0.19863013698630136, 0.17123287671232876]","['1961 to 1980', '2006 to 2010', '1981 to 1990']","[1435, 25, 0]","[1290, 180]","[0.8775510204081632, 0.12244897959183673]",60,0.04081632653061224,"[95205, 89733]","[1725, 555]","[0.756578947368421, 0.24342105263157898]",0.11479028697571744,0.08719646799116998
Neighbourhood,Montcalm,4940,4371.1901405771205,1971,400,0.08097165991902834,"[80, 790, 725, 830, 65, 25, 85, 90, 130, 10, 75, 25]","[0.027303754266211604, 0.2696245733788396, 0.24744027303754265, 0.2832764505119454, 0.02218430034129693, 0.008532423208191127, 0.02901023890784983, 0.030716723549488054, 0.04436860068259386, 0.0034129692832764505, 0.025597269624573378, 0.008532423208191127]",2930,0.5931174089068826,"[2885, 2050]","[0.5845997973657548, 0.4154002026342452]","[440, 1330, 2555]","[0.10173410404624278, 0.30751445086705204, 0.5907514450867052]",0.11,"[1215, 435, 325]","[0.48893360160965793, 0.1750503018108652, 0.13078470824949698]","['1961 to 1980', '1981 to 1990', '1991 to 2000']","[210, 2265, 0]","[245, 2230]","[0.09898989898989899, 0.901010101010101]",140,0.05656565656565657,"[44955, 39030]","[1075, 1040]","[0.508274231678487, 0.49172576832151305]",0.403242147922999,0.36271529888551163
